Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Month,Calendar_Year
200697CA03711,256310,669170,-4.299411,55.894195,97,3,2,1,18/11/2006,7,13:00:00,926,S12000043,3,82,3,30,3,2,6,0,0,0,1,1,1,0,0,1,2,,11,2006
200697CA03805,257370,669280,-4.282533,55.895498,97,2,1,1,30/05/2006,3,09:30:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,5,2006
200697CA03906,252860,670810,-4.355423,55.907876,97,3,1,1,26/06/2006,2,19:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,6,2006
200697CA03910,252870,670650,-4.355176,55.906443,97,3,1,1,19/10/2006,5,15:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,10,2006
200697CA04006,254690,669250,-4.325337,55.894427,97,2,1,1,27/06/2006,3,17:00:00,926,S12000043,6,0,6,30,9,4,6,0,0,4,1,1,1,0,0,1,1,,6,2006
200697CA04110,256730,668940,-4.292579,55.892256,97,3,2,1,25/10/2006,4,23:03:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,4,2,2,0,0,1,1,,10,2006
200697CA04111,257400,668100,-4.281432,55.884913,97,3,1,1,16/11/2006,5,08:45:00,926,S12000043,3,81,3,30,3,4,6,0,2,0,1,8,2,0,0,1,2,,11,2006
200697CA04208,252860,670760,-4.355396,55.907427,97,3,1,1,28/08/2006,2,18:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2006
200697CA04211,256840,667350,-4.289981,55.878014,97,2,1,1,20/11/2006,2,23:25:00,926,S12000043,3,82,3,30,6,2,4,808,0,4,4,5,2,0,0,1,1,,11,2006
200697CA04309,258030,667530,-4.27107,55.879982,97,3,1,1,30/09/2006,7,13:30:00,926,S12000043,3,81,3,30,3,4,6,0,0,4,1,1,1,0,0,1,2,,9,2006
200697CA04312,254340,669630,-4.331134,55.897733,97,3,1,1,23/12/2006,7,21:25:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,,12,2006
200697CA04409,257300,667780,-4.282861,55.882011,97,3,2,2,30/09/2006,7,21:00:00,926,S12000043,4,808,6,30,3,4,6,0,0,0,4,1,1,0,2,1,1,,9,2006
200697CA04507,251540,670210,-4.37619,55.902084,97,3,2,1,31/07/2006,2,16:35:00,926,S12000043,3,82,7,30,3,4,6,0,0,0,1,2,2,0,0,1,2,,7,2006
200697CA04703,257920,667570,-4.272847,55.880309,97,3,2,2,29/03/2006,4,13:40:00,926,S12000043,3,81,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,,3,2006
200697CA04710,257210,668320,-4.284583,55.886832,97,3,1,1,29/10/2006,1,01:30:00,926,S12000043,3,81,3,30,9,4,6,0,0,5,4,1,2,0,0,1,1,,10,2006
200697CA04711,257340,670680,-4.283751,55.908058,97,3,2,1,22/11/2006,4,23:30:00,926,S12000043,6,0,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,,11,2006
200697CA04803,257050,668520,-4.287245,55.88858,97,3,2,1,31/03/2006,6,15:00:00,926,S12000043,3,81,6,30,9,4,-1,-1,2,4,1,1,1,0,0,1,2,,3,2006
200697CA04810,257380,668130,-4.281767,55.885177,97,3,4,1,29/10/2006,1,16:30:00,926,S12000043,3,81,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,10,2006
200697CA04908,256470,668520,-4.29651,55.888408,97,2,1,1,31/08/2006,5,16:00:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,8,2006
200697CA05011,255740,670010,-4.308966,55.901566,97,3,3,1,23/11/2006,5,12:40:00,926,S12000043,3,81,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,11,2006
200697CA05211,251600,670000,-4.375116,55.900218,97,3,2,1,24/11/2006,6,13:00:00,926,S12000043,6,0,7,30,5,4,3,82,0,0,1,1,1,0,0,1,2,,11,2006
200697CA05511,252560,671190,-4.360425,55.911196,97,3,2,1,25/11/2006,7,23:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,2,,11,2006
200697CA05911,251350,670360,-4.379309,55.903372,97,3,3,1,30/11/2006,5,07:20:00,926,S12000043,3,82,3,50,3,2,6,0,0,0,4,1,1,0,0,1,2,,11,2006
200697CA07609,271920,655890,-4.043704,55.779356,97,3,1,1,24/09/2006,1,13:30:00,926,S12000043,3,72,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,,9,2006
200697CA70103,257610,667740,-4.277888,55.881743,97,2,1,1,22/03/2006,4,16:20:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,3,2006
200697CA70105,257720,672300,-4.278531,55.922715,97,3,2,2,21/05/2006,1,17:10:00,926,S12000043,3,879,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,5,2006
200697CA70109,251040,670760,-4.384483,55.906867,97,1,1,1,21/09/2006,5,20:15:00,926,S12000043,3,82,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,9,2006
200697CA70111,257880,667330,-4.27336,55.878142,97,3,2,1,10/11/2006,6,13:26:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,,11,2006
200697CB00102,259660,666780,-4.244647,55.873726,97,3,2,1,01/02/2006,4,13:35:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2,2006
200697CB00107,259080,667760,-4.254419,55.882355,97,3,1,1,01/07/2006,7,12:30:00,926,S12000043,3,879,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,7,2006
200697CB00209,258820,668640,-4.259031,55.89018,97,3,1,1,03/09/2006,1,03:30:00,926,S12000043,3,879,3,30,0,-1,-1,0,0,4,4,2,2,0,0,1,1,,9,2006
200697CB00303,258200,666530,-4.267831,55.871054,97,3,2,1,10/03/2006,6,15:00:00,926,S12000043,6,0,6,30,9,4,6,0,0,4,1,1,2,0,0,1,1,,3,2006
200697CB00305,259310,669990,-4.251905,55.902444,97,2,2,2,05/05/2006,6,23:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,,5,2006
200697CB00307,259090,667930,-4.254348,55.883884,97,2,2,1,06/07/2006,5,18:20:00,926,S12000043,3,879,6,30,9,2,3,739,0,4,1,1,1,0,0,1,2,,7,2006
200697CB00310,258060,667680,-4.270669,55.881337,97,3,2,1,07/10/2006,7,19:45:00,926,S12000043,6,0,6,30,3,4,3,81,0,0,4,2,2,0,0,1,2,,10,2006
200697CB00401,259200,669400,-4.253356,55.897114,97,3,1,1,09/01/2006,2,15:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,1,0,1,1,2,0,0,1,2,,1,2006
200697CB00402,258580,666890,-4.261951,55.874398,97,2,2,1,05/02/2006,1,12:35:00,926,S12000043,6,0,6,30,6,2,3,81,0,5,1,1,2,4,0,1,1,,2,2006
200697CB00408,258100,667590,-4.269983,55.880541,97,3,2,2,09/08/2006,4,19:45:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,8,2006
200697CB00409,259840,667400,-4.242093,55.879345,97,3,1,1,03/09/2006,1,17:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,9,2006
200697CB00410,259070,667670,-4.254532,55.881544,97,3,1,1,09/10/2006,2,18:00:00,926,S12000043,3,879,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,10,2006
200697CB00501,259500,668710,-4.248203,55.891007,97,3,2,2,10/01/2006,3,21:50:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,4,2,0,0,1,1,,1,2006
200697CB00505,258450,669310,-4.265293,55.896086,97,3,2,1,08/05/2006,2,16:30:00,926,S12000043,3,879,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,5,2006
200697CB00510,258850,668080,-4.258259,55.885161,97,2,1,1,10/10/2006,3,21:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,5,1,1,0,0,1,2,,10,2006
200697CB00601,259610,669800,-4.247012,55.900825,97,3,1,1,11/01/2006,4,15:20:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,5,2,0,0,1,2,,1,2006
200697CB00604,258660,666230,-4.260329,55.868496,97,3,1,1,13/04/2006,5,15:40:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,,4,2006
200697CB00703,259810,669070,-4.243437,55.89433,97,3,1,1,16/03/2006,5,07:50:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,3,4,0,0,1,1,,3,2006
200697CB00706,258800,667350,-4.258677,55.878592,97,3,2,1,14/06/2006,4,23:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,6,2006
200697CB00708,259500,669580,-4.248655,55.898818,97,3,2,1,16/08/2006,4,11:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,8,2006
200697CB00709,259760,667360,-4.24335,55.878962,97,3,1,1,14/09/2006,5,19:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,9,2006
200697CB00806,258450,667070,-4.264121,55.875976,97,2,2,1,16/06/2006,6,12:45:00,926,S12000043,6,0,6,30,3,4,3,81,0,0,1,1,1,0,0,1,1,,6,2006
200697CB00809,258620,666780,-4.261255,55.873422,97,2,2,1,15/09/2006,6,17:10:00,926,S12000043,3,81,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,9,2006
200697CB00811,259090,667930,-4.254348,55.883884,97,3,2,1,22/11/2006,4,14:30:00,926,S12000043,3,879,6,30,9,4,6,0,0,4,1,2,2,0,0,1,1,,11,2006
200697CB00907,259060,667340,-4.25452,55.878579,97,3,1,1,11/07/2006,3,15:45:00,926,S12000043,3,879,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,7,2006
200697CB00912,259010,669630,-4.256511,55.899124,97,3,2,2,14/12/2006,5,04:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,12,2006
200697CB01001,258760,668930,-4.260141,55.892766,97,3,2,2,18/01/2006,4,13:15:00,926,S12000043,3,879,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,,1,2006
200697CB01004,257770,668280,-4.275616,55.886639,97,3,2,1,21/04/2006,6,09:30:00,926,S12000043,4,808,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,4,2006
200697CB01010,259080,667740,-4.254408,55.882176,97,3,1,1,19/10/2006,5,18:40:00,926,S12000043,3,879,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,,10,2006
200697CB01105,258190,666460,-4.267954,55.870423,97,3,2,1,11/05/2006,5,08:30:00,926,S12000043,3,804,6,30,6,2,3,804,0,0,1,1,1,0,0,1,1,,5,2006
200697CB01111,258550,666880,-4.262425,55.874299,97,3,1,1,27/11/2006,2,14:55:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,11,2006
200697CB01112,259080,667600,-4.254336,55.880919,97,3,2,2,15/12/2006,6,12:10:00,926,S12000043,3,879,6,30,6,2,6,0,0,4,1,1,2,0,0,1,1,,12,2006
200697CB01205,259360,668220,-4.250185,55.886567,97,3,1,1,13/05/2006,7,15:30:00,926,S12000043,4,808,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,,5,2006
200697CB01212,258710,669130,-4.261044,55.894547,97,3,1,1,16/12/2006,7,13:10:00,926,S12000043,3,879,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,,12,2006
200697CB01303,258210,666510,-4.267661,55.870877,97,3,2,1,21/03/2006,3,14:35:00,926,S12000043,3,804,2,30,9,4,6,0,0,0,1,1,1,0,0,1,1,,3,2006
200697CB01310,257890,667600,-4.273342,55.880569,97,3,2,1,27/10/2006,6,06:00:00,926,S12000043,6,0,6,30,3,4,3,81,0,0,4,1,1,0,0,1,1,,10,2006
200697CB01401,258430,667990,-4.264921,55.88423,97,3,1,1,24/01/2006,3,15:15:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,1,2006
200697CB01407,259080,667680,-4.254377,55.881637,97,3,3,1,26/07/2006,4,17:00:00,926,S12000043,3,879,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,,7,2006
200697CB01410,258970,668240,-4.256426,55.886633,97,3,1,1,27/10/2006,6,17:30:00,926,S12000043,4,808,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,,10,2006
200697CB01412,259820,667270,-4.242345,55.878172,97,3,2,1,18/12/2006,2,12:30:00,926,S12000043,6,0,6,30,3,2,6,0,0,5,1,1,2,0,0,1,1,,12,2006
200697CB01503,258750,669000,-4.260337,55.893391,97,3,2,1,24/03/2006,6,13:20:00,926,S12000043,3,879,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,3,2006
200697CB01504,257890,668280,-4.273699,55.886674,97,3,2,1,27/04/2006,5,11:07:00,926,S12000043,6,0,6,30,3,4,4,808,0,4,1,2,2,0,0,1,1,,4,2006
200697CB01507,259250,668060,-4.251859,55.885098,97,3,1,1,31/07/2006,2,12:35:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,,7,2006
200697CB01605,258750,669010,-4.260342,55.893481,97,3,1,1,15/05/2006,2,18:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,5,2006
200697CB01608,260180,669320,-4.237655,55.896682,97,3,2,1,27/08/2006,1,22:15:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,7,1,1,,8,2006
200697CB01612,259630,669800,-4.246692,55.900831,97,3,1,1,19/12/2006,3,20:10:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,,12,2006
200697CB01701,258010,667140,-4.271184,55.876475,97,3,2,1,26/01/2006,5,08:20:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,1,2006
200697CB01705,258420,666720,-4.264417,55.872825,97,3,2,1,15/05/2006,2,18:30:00,926,S12000043,6,0,6,30,6,4,6,0,0,4,1,1,2,0,0,1,1,,5,2006
200697CB01708,258680,666250,-4.26002,55.868681,97,3,2,2,20/08/2006,1,14:50:00,926,S12000043,6,0,3,30,7,2,6,0,0,0,1,1,1,0,0,1,2,,8,2006
200697CB01709,258570,666900,-4.262116,55.874485,97,2,2,1,26/09/2006,3,20:00:00,926,S12000043,6,0,6,30,6,2,3,81,0,5,4,1,1,0,0,1,1,,9,2006
200697CB01712,259240,668220,-4.252102,55.886532,97,3,2,1,21/12/2006,5,09:15:00,926,S12000043,4,808,6,30,9,4,6,0,0,0,1,1,2,0,0,1,1,,12,2006
200697CB01803,258800,667180,-4.258589,55.877066,97,3,1,1,29/03/2006,4,08:25:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,,3,2006
200697CB01805,258510,666990,-4.263121,55.875275,97,2,2,1,16/05/2006,3,11:30:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,5,2006
200697CB01806,258580,666900,-4.261956,55.874488,97,3,1,1,30/06/2006,6,12:45:00,926,S12000043,3,81,3,30,6,2,6,0,0,5,1,2,2,0,0,1,2,,6,2006
200697CB01809,257640,668380,-4.277746,55.887498,97,2,2,1,28/09/2006,5,15:35:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,9,2006
200697CB01902,259410,668210,-4.249382,55.886492,97,3,2,1,25/02/2006,7,18:50:00,926,S12000043,4,808,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,,2,2006
200697CB01912,259400,668210,-4.249541,55.886489,97,3,2,3,21/12/2006,5,22:45:00,926,S12000043,4,808,3,30,6,2,6,0,0,4,4,1,1,0,0,1,1,,12,2006
200697CB02109,259500,668890,-4.248297,55.892623,97,3,2,1,30/09/2006,7,12:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,9,2006
200697CB02212,259860,668270,-4.242224,55.887162,97,3,2,2,30/12/2006,7,11:50:00,926,S12000043,4,808,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,,12,2006
200697CB02312,258910,668280,-4.257405,55.886974,97,3,1,1,29/12/2006,6,18:07:00,926,S12000043,3,879,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,12,2006
200697CB02405,258920,668250,-4.25723,55.886708,97,3,1,1,26/05/2006,6,16:30:00,926,S12000043,3,879,6,30,6,2,4,808,0,5,1,2,2,0,0,1,1,,5,2006
200697CB02512,259590,666340,-4.245536,55.869755,97,3,2,1,20/12/2006,4,18:20:00,926,S12000043,6,0,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,12,2006
200697CB70208,258950,666430,-4.255803,55.870376,97,3,3,1,31/08/2006,5,19:45:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,1,1,1,,8,2006
200697EA00102,261560,665010,-4.2134,55.858384,97,3,2,1,01/02/2006,4,11:50:00,926,S12000043,6,0,3,30,6,2,4,763,0,4,1,1,2,0,0,1,1,,2,2006
200697EA00109,259950,664770,-4.238977,55.855764,97,3,3,2,01/09/2006,6,01:25:00,926,S12000043,3,89,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,9,2006
200697EA00206,261390,664160,-4.215679,55.850704,97,3,2,2,03/06/2006,7,15:25:00,926,S12000043,4,763,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,6,2006
200697EA00301,260390,664140,-4.231629,55.850236,97,3,2,1,03/01/2006,3,22:30:00,926,S12000043,6,0,3,30,6,2,6,0,0,0,4,8,4,0,0,1,1,,1,2006
200697EA00302,261370,665600,-4.216735,55.863627,97,3,1,1,03/02/2006,6,18:45:00,926,S12000043,3,8,3,30,3,4,6,0,0,4,4,1,2,0,0,1,2,,2,2006
200697EA00406,260180,664720,-4.23528,55.855382,97,3,1,1,04/06/2006,1,14:15:00,926,S12000043,3,89,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,,6,2006
200697EA00410,259850,664800,-4.240588,55.856005,97,3,1,1,05/10/2006,5,12:25:00,926,S12000043,6,0,6,30,3,4,3,89,0,0,1,2,2,0,0,1,2,,10,2006
200697EA00501,261250,663300,-4.217474,55.842942,97,3,2,1,05/01/2006,5,16:55:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,,1,2006
200697EA00505,261590,665860,-4.213355,55.866024,97,3,2,1,08/05/2006,2,10:07:00,926,S12000043,6,0,6,30,5,4,6,0,0,0,1,1,1,0,0,1,1,,5,2006
200697EA00507,261340,664580,-4.216692,55.85446,97,3,2,2,05/07/2006,4,18:30:00,926,S12000043,3,89,6,30,0,-1,-1,0,0,0,1,1,5,0,0,1,1,,7,2006
200697EA00508,262140,665460,-4.20437,55.862591,97,3,2,1,06/08/2006,1,11:25:00,926,S12000043,3,80,6,30,3,2,3,8,0,5,1,1,1,0,0,1,1,,8,2006
200697EA00601,260690,663730,-4.22663,55.846641,97,3,2,2,10/01/2006,3,14:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,4,1,2,2,0,0,1,1,,1,2006
200697EA00609,259880,664780,-4.240099,55.855834,97,3,2,1,01/09/2006,6,13:25:00,926,S12000043,3,89,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,,9,2006
200697EA00610,259800,666290,-4.242157,55.869367,97,3,2,1,02/10/2006,2,18:00:00,926,S12000043,1,8,3,60,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,10,2006
200697EA00702,261930,665020,-4.207498,55.85858,97,3,2,1,04/02/2006,7,18:05:00,926,S12000043,3,8,6,30,9,2,4,763,0,5,4,1,2,0,0,1,1,,2,2006
200697EA00703,260500,664770,-4.230197,55.855924,97,3,2,1,05/03/2006,1,14:00:00,926,S12000043,6,0,6,30,3,3,6,0,0,0,1,1,1,0,0,1,1,,3,2006
200697EA00705,262160,664400,-4.203512,55.853079,97,3,2,2,09/05/2006,3,14:05:00,926,S12000043,3,89,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,,5,2006
200697EA00803,262400,665440,-4.200209,55.862485,97,3,1,1,07/03/2006,3,04:05:00,926,S12000043,3,8,6,30,7,2,3,8,0,0,4,2,2,0,0,1,1,,3,2006
200697EA00906,260630,663930,-4.227691,55.84842,97,3,3,2,06/06/2006,3,14:00:00,926,S12000043,3,74,6,30,3,4,3,749,0,0,1,1,1,0,0,1,1,,6,2006
200697EA00907,261410,665030,-4.215805,55.858521,97,3,1,1,07/07/2006,6,10:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,7,2006
200697EA01008,261250,663270,-4.217458,55.842673,97,3,2,1,08/08/2006,3,17:30:00,926,S12000043,3,749,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,,8,2006
200697EA01010,260610,663920,-4.228005,55.848324,97,3,1,1,08/10/2006,1,21:30:00,926,S12000043,3,74,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,,10,2006
200697EA01011,260580,664380,-4.22872,55.852445,97,3,2,3,04/11/2006,7,11:35:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,11,2006
200697EA01102,262390,665340,-4.200318,55.861585,97,3,1,1,03/02/2006,6,12:20:00,926,S12000043,6,0,6,30,6,4,6,0,1,0,1,1,1,0,0,1,2,,2,2006
200697EA01104,261530,665560,-4.21416,55.863314,97,3,1,1,10/04/2006,2,22:40:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,,4,2006
200697EA01105,262120,664950,-4.20443,55.858006,97,3,2,1,15/05/2006,2,09:45:00,926,S12000043,6,0,6,30,9,4,6,0,0,0,1,2,2,0,0,1,1,,5,2006
200697EA01107,259760,664830,-4.242041,55.856248,97,3,1,1,10/07/2006,2,15:50:00,926,S12000043,3,89,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,7,2006
200697EA01206,262280,665430,-4.202119,55.862361,97,3,1,1,10/06/2006,7,22:05:00,926,S12000043,3,8,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,6,2006
200697EA01312,260440,664160,-4.230841,55.85043,97,3,2,1,07/12/2006,5,15:51:00,926,S12000043,3,74,6,30,0,-1,-1,0,0,5,4,2,2,0,0,1,1,,12,2006
200697EA01402,262210,664930,-4.202983,55.857852,97,3,2,1,08/02/2006,4,22:00:00,926,S12000043,6,0,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,,2,2006
200697EA01405,259800,665110,-4.241547,55.858773,97,2,1,1,17/05/2006,4,17:10:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,5,1,2,2,0,0,1,1,,5,2006
200697EA01407,262350,664770,-4.200667,55.856456,97,3,2,1,12/07/2006,4,14:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,,7,2006
200697EA01408,262530,664420,-4.197616,55.853364,97,3,1,1,12/08/2006,7,13:00:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,8,2006
200697EA01411,260580,664360,-4.22871,55.852266,97,3,2,1,07/11/2006,3,19:10:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,,11,2006
200697EA01505,261010,663630,-4.221472,55.845836,97,2,1,1,17/05/2006,4,16:45:00,926,S12000043,3,749,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,5,2006
200697EA01507,260740,664710,-4.226336,55.855454,97,3,2,1,09/07/2006,1,12:30:00,926,S12000043,3,89,3,30,6,2,6,0,0,0,1,1,1,0,0,1,1,,7,2006
200697EA01512,260660,663290,-4.226883,55.842682,97,3,2,1,09/12/2006,7,01:05:00,926,S12000043,4,763,6,30,6,2,6,0,0,0,4,1,2,0,0,1,1,,12,2006
200697EA01602,259910,665290,-4.239884,55.860421,97,3,2,1,09/02/2006,5,13:05:00,926,S12000043,6,0,6,30,9,2,3,807,0,0,1,1,1,0,0,1,1,,2,2006
200697EA01603,260520,664240,-4.229606,55.851171,97,3,1,1,19/03/2006,1,23:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,3,2006
200697EA01606,262500,664210,-4.197988,55.85147,97,3,1,1,14/06/2006,4,15:15:00,926,S12000043,3,89,3,30,9,4,6,0,0,5,1,1,1,0,0,1,1,,6,2006
200697EA01607,262400,664680,-4.199823,55.855662,97,3,2,1,12/07/2006,4,14:45:00,926,S12000043,3,89,6,30,3,2,6,0,0,0,1,2,2,0,0,1,2,,7,2006
200697EA01608,261490,663390,-4.21369,55.843819,97,3,2,1,12/08/2006,7,19:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2006
200697EA01611,261100,665030,-4.220753,55.858431,97,3,1,1,02/11/2006,5,22:00:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,2,,11,2006
200697EA01705,262450,665410,-4.199395,55.86223,97,3,2,1,18/05/2006,5,07:20:00,926,S12000043,3,8,3,30,7,2,6,0,0,4,1,1,1,0,0,1,2,,5,2006
200697EA01709,260030,664740,-4.237684,55.855518,97,3,1,1,09/09/2006,7,14:10:00,926,S12000043,6,0,6,30,9,4,-1,-1,0,4,1,1,1,0,0,1,1,,9,2006
200697EA01810,260240,664740,-4.234332,55.855579,97,3,2,1,12/10/2006,5,16:15:00,926,S12000043,3,89,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,10,2006
200697EA01904,261380,665390,-4.216468,55.861744,97,3,2,1,13/04/2006,5,16:30:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,5,2,0,0,1,1,,4,2006
200697EA01908,260070,664520,-4.236932,55.853555,97,2,1,1,15/08/2006,3,16:10:00,926,S12000043,3,749,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,,8,2006
200697EA01910,261530,664920,-4.213833,55.857567,97,3,2,2,11/10/2006,4,13:35:00,926,S12000043,4,763,3,30,3,4,6,0,0,0,1,2,2,0,0,1,1,,10,2006
200697EA02003,262540,664590,-4.197543,55.854894,97,3,2,1,22/03/2006,4,17:20:00,926,S12000043,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,,3,2006
200697EA02004,261370,663100,-4.215457,55.841181,97,3,2,1,14/04/2006,6,16:45:00,926,S12000043,3,749,3,30,7,4,6,0,0,0,1,1,1,0,0,1,1,,4,2006
200697EA02006,262030,665480,-4.206136,55.862739,97,3,1,1,16/06/2006,6,15:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,6,2006
200697EA02101,261460,665020,-4.215001,55.858445,97,3,1,1,19/01/2006,5,18:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,4,1,0,0,1,1,,1,2006
